DESCR,ID_NODE,ID_PARENT,ORD,ID_TREE,TAG,DESCR
MAIN OIL TERMINAL,43518,43511,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43519,43511,5,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43520,43511,6,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43521,43511,7,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43522,43511,8,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43523,43460,4,311,CRUDE STORAGE TANKS,
MAIN OIL TERMINAL,43524,43523,0,311,LSHH-1501-06 (A/B/C),T-1501 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43525,43523,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43526,43523,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43527,43460,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43528,43527,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43529,43527,4,311,MOV-1501-01,CLOSE - TANK T-1501 CRUDE INLET LINE
MAIN OIL TERMINAL,43530,43527,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43531,43527,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43532,43527,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43533,43527,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43534,43527,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43535,43459,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43536,43535,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43537,43536,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43538,43536,1,311,LSHH-1502-06 (A/B/C),T-1502 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43539,43536,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43540,43536,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43541,43535,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43542,43541,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43543,43541,4,311,MOV-1502-01,CLOSE - TANK T-1502 CRUDE INLET LINE
MAIN OIL TERMINAL,43544,43541,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43545,43541,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43546,43535,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43547,43546,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43548,43546,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43549,43546,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43550,43546,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43551,43535,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43552,43551,2,311,LSHH-1503-06 (A/B/C),T-1503 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43553,43551,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43554,43551,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43555,43551,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43556,43535,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43557,43556,4,311,MOV-1503-01,CLOSE - TANK T-1503 CRUDE INLET LINE
MAIN OIL TERMINAL,43558,43556,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43559,43556,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43560,43556,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43561,43535,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43562,43561,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43563,43561,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43564,43561,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43565,43561,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43566,43535,3,311,LSHH-1504-06 (A/B/C),T-1504 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43567,43566,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43568,43566,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43569,43566,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43570,43566,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43571,43535,4,311,MOV-1504-01,CLOSE - TANK T-1504 CRUDE INLET LINE
MAIN OIL TERMINAL,43572,43571,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43573,43571,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43574,43535,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43575,43574,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43576,43535,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43577,43576,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43578,43535,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43579,43578,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43580,43535,4,311,LSHH-1505-06 (A/B/C),T-1505 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43581,43580,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43582,43535,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43583,43582,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43584,43535,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43585,43584,4,311,MOV-1505-01,CLOSE - TANK T-1505 CRUDE INLET LINE
MAIN OIL TERMINAL,43586,43535,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43587,43586,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43588,43586,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43589,43586,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43590,43535,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43591,43590,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43592,43590,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43593,43590,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43594,43590,5,311,LSHH-1506-06 (A/B/C),T-1506 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43595,43590,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43596,43590,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43597,43590,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43598,43459,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43599,43598,4,311,MOV-1506-01,CLOSE - TANK T-1506 CRUDE INLET LINE
MAIN OIL TERMINAL,43600,43599,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43601,43599,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43602,43599,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43603,43599,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43604,43598,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43605,43604,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43606,43604,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43607,43604,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43608,43604,6,311,LSHH-1507-06 (A/B/C),T-1507 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43609,43598,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43610,43609,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43611,43609,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43612,43609,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43613,43609,4,311,MOV-1507-01,CLOSE - TANK T-1507 CRUDE INLET LINE
MAIN OIL TERMINAL,43614,43598,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43615,43614,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43616,43614,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43617,43614,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43618,43614,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43619,43598,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43620,43619,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43621,43619,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43622,43619,7,311,LSHH-1508-06 (A/B/C),T-1508 TANK LEVEL HIGH HIGH  (2oo3)
MAIN OIL TERMINAL,43623,43619,0,311,25-50-XA-7001-01,TRIP - IPS STATION SHUTDOWN
MAIN OIL TERMINAL,43624,43598,1,311,30-50-XA-7001-01,TRIP - MPS STATION SHUTDOWN
MAIN OIL TERMINAL,43625,43624,2,311,SDV-1500-01,CLOSE - MOT INLET SDV
MAIN OIL TERMINAL,43626,43624,3,311,30-78-XA-1011-01,INHIBIT - BLOCK VALVE 1-10 ESD INHIBIT
MAIN OIL TERMINAL,43627,43624,4,311,MOV-1508-01,CLOSE - TANK T-1508 CRUDE INLET LINE
MAIN OIL TERMINAL,43628,43624,5,311,P-1010,TRIP - SHIP LOADING PUMP P-1010
MAIN OIL TERMINAL,43629,43598,6,311,P-1011,TRIP - SHIP LOADING PUMP P-1011
MAIN OIL TERMINAL,43630,43629,7,311,P-1012,TRIP - SHIP LOADING PUMP P-1012
MAIN OIL TERMINAL,43631,43629,8,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43632,43629,9,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43633,43629,10,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43634,43598,11,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43635,43634,12,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43637,43598,0,311,MOV-1501-11,CLOSE - TANK T-1501 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43638,43637,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43639,43598,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43640,43639,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43641,43598,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43642,43641,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43643,43598,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43644,43643,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43646,43645,0,311,MOV-1502-11,CLOSE - TANK T-1502 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43647,43598,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43648,43647,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43649,43598,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43650,43649,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43651,43649,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43652,43649,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43653,43649,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43655,43649,0,311,MOV-1503-11,CLOSE - TANK T-1503 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43656,43649,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43657,43649,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43658,43649,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43659,43649,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43660,43649,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43661,43598,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43662,43661,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43664,43661,0,311,MOV-1504-11,CLOSE - TANK T-1504 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43665,43598,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43666,43665,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43667,43665,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43668,43665,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43669,43665,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43670,43665,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43671,43665,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43673,43459,0,311,MOV-1505-11,CLOSE - TANK T-1505 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43674,43673,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43675,43674,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43676,43674,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43677,43674,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43678,43674,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43679,43673,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43680,43679,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43682,43679,0,311,MOV-1506-11,CLOSE - TANK T-1506 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43683,43679,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43684,43673,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43685,43684,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43686,43684,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43687,43684,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43688,43684,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43689,43673,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43691,43689,0,311,MOV-1507-11,CLOSE - TANK T-1507 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43692,43689,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43693,43689,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43694,43673,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43695,43694,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43696,43694,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43697,43694,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43698,43694,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43699,43673,15,311,XHS-6700-01G,EMERGENCY DRAINING SOFT SELEC. SWITCH IS ENABLED FOR T-1507
MAIN OIL TERMINAL,43700,43699,0,311,MOV-1501-01,CLOSE - TANK T-1501 CRUDE INLET LINE
MAIN OIL TERMINAL,43701,43699,1,311,MOV-1502-01,CLOSE - TANK T-1502 CRUDE INLET LINE
MAIN OIL TERMINAL,43703,43699,0,311,MOV-1508-11,CLOSE - TANK T-1508 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43704,43673,1,311,SDV-2415-01,CLOSE - PRODUCED WATER TANK T-2415 INLET
MAIN OIL TERMINAL,43705,43704,2,311,SDV-2416-01,CLOSE - PRODUCED WATER TANK T-2416 INLET
MAIN OIL TERMINAL,43706,43704,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43707,43704,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43708,43704,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43709,43673,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43710,43709,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43711,43709,17,311,ASDH-1508-11,T-1508 TANK DRAIN OIL CONTENT HIGH HIGH
MAIN OIL TERMINAL,43712,43673,0,311,MOV-1507-01,CLOSE - TANK T-1507 CRUDE INLET LINE
MAIN OIL TERMINAL,43713,43712,1,311,MOV-1508-01,CLOSE - TANK T-1508 CRUDE INLET LINE
MAIN OIL TERMINAL,43714,43673,2,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43715,43714,3,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43716,43673,4,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43717,43716,5,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43718,43673,6,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43719,43718,18,311,HSD-1501-01 (A/B),ESD PB AT TANK T-1501 BUND WALL
MAIN OIL TERMINAL,43720,43673,0,311,MOV-1501-01,CLOSE - TANK T-1501 CRUDE INLET LINE
MAIN OIL TERMINAL,43721,43720,1,311,MOV-1501-02,CLOSE - TANK T-1501 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43722,43673,2,311,MOV-1501-03,CLOSE - TANK T-1501 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43723,43722,3,311,MOV-1501-11,CLOSE - TANK T-1501 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43724,43673,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43725,43724,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43726,43724,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43727,43724,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43728,43673,19,311,HSD-1502-01 (A/B),ESD PB AT TANK T-1502 BUND WALL
MAIN OIL TERMINAL,43729,43728,0,311,MOV-1502-01,CLOSE - TANK T-1502 CRUDE INLET LINE
MAIN OIL TERMINAL,43730,43728,1,311,MOV-1502-02,CLOSE - TANK T-1502 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43731,43728,2,311,MOV-1502-03,CLOSE - TANK T-1502 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43732,43728,3,311,MOV-1502-11,CLOSE - TANK T-1502 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43733,43728,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43734,43728,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43735,43728,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43736,43459,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43737,43736,20,311,HSD-1503-01 (A/B),ESD PB AT TANK T-1503 BUND WALL
MAIN OIL TERMINAL,43738,43737,0,311,MOV-1503-01,CLOSE - TANK T-1503 CRUDE INLET LINE
MAIN OIL TERMINAL,43739,43737,1,311,MOV-1503-02,CLOSE - TANK T-1503 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43740,43737,2,311,MOV-1503-03,CLOSE - TANK T-1503 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43741,43737,3,311,MOV-1503-11,CLOSE - TANK T-1503 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43742,43736,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43743,43742,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43744,43742,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43745,43742,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43746,43742,21,311,HSD-1504-01 (A/B),ESD PB AT TANK T-1504 BUND WALL
MAIN OIL TERMINAL,43747,43736,0,311,MOV-1504-01,CLOSE - TANK T-1504 CRUDE INLET LINE
MAIN OIL TERMINAL,43748,43747,1,311,MOV-1504-02,CLOSE - TANK T-1504 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43749,43747,2,311,MOV-1504-03,CLOSE - TANK T-1504 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43750,43747,3,311,MOV-1504-11,CLOSE - TANK T-1504 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43751,43747,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43752,43736,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43753,43752,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43754,43752,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43755,43752,22,311,HSD-1505-01 (A/B),ESD PB AT TANK T-1505 BUND WALL
MAIN OIL TERMINAL,43756,43752,0,311,MOV-1505-01,CLOSE - TANK T-1505 CRUDE INLET LINE
MAIN OIL TERMINAL,43757,43736,1,311,MOV-1505-02,CLOSE - TANK T-1505 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43758,43757,2,311,MOV-1505-03,CLOSE - TANK T-1505 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43759,43757,3,311,MOV-1505-11,CLOSE - TANK T-1505 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43760,43757,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43761,43757,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43762,43736,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43763,43762,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43764,43762,23,311,HSD-1506-01 (A/B),ESD PB AT TANK T-1506 BUND WALL
MAIN OIL TERMINAL,43765,43762,0,311,MOV-1506-01,CLOSE - TANK T-1506 CRUDE INLET LINE
MAIN OIL TERMINAL,43766,43762,1,311,MOV-1506-02,CLOSE - TANK T-1506 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43767,43736,2,311,MOV-1506-03,CLOSE - TANK T-1506 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43768,43767,3,311,MOV-1506-11,CLOSE - TANK T-1506 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43769,43767,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43770,43767,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43771,43767,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43772,43736,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43773,43772,24,311,HSD-1507-01 (A/B),ESD PB AT TANK T-1507 BUND WALL
MAIN OIL TERMINAL,43774,43772,0,311,MOV-1507-01,CLOSE - TANK T-1507 CRUDE INLET LINE
MAIN OIL TERMINAL,43775,43736,1,311,MOV-1507-02,CLOSE - TANK T-1507 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43776,43775,2,311,MOV-1507-03,CLOSE - TANK T-1507 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43777,43736,3,311,MOV-1507-11,CLOSE - TANK T-1507 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43778,43777,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43779,43736,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43780,43779,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43781,43736,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43782,43781,25,311,HSD-1508-01 (A/B),ESD PB AT TANK T-1508 BUND WALL
MAIN OIL TERMINAL,43783,43736,0,311,MOV-1508-01,CLOSE - TANK T-1508 CRUDE INLET LINE
MAIN OIL TERMINAL,43784,43783,1,311,MOV-1508-02,CLOSE - TANK T-1508 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43785,43736,2,311,MOV-1508-03,CLOSE - TANK T-1508 CRUDE OUTLET LINE
MAIN OIL TERMINAL,43786,43785,3,311,MOV-1508-11,CLOSE - TANK T-1508 OIL DRAIN COMMON LINE
MAIN OIL TERMINAL,43787,43736,4,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43788,43787,5,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43789,43787,6,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43790,43787,7,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43791,43787,26,311,FGXS-1501-01,CONFIRMED FIRE AT TANK T-1501
MAIN OIL TERMINAL,43792,43787,0,311,MOV-1501-01,CLOSE - TANK T-1501 CRUDE INLET LINE
MAIN OIL TERMINAL,43793,43787,1,311,ESD MATRIX PANEL,INDICATION
MAIN OIL TERMINAL,43794,43787,2,311,ESD HMI,ALARM
MAIN OIL TERMINAL,43795,43787,3,311,ESD-ICS HMI-MPS,ALARM
MAIN OIL TERMINAL,43796,43787,4,311,ESD-ICS HMI-MOT,ALARM
MAIN OIL TERMINAL,43797,43787,27,311,FGXS-1502-01,CONFIRMED FIRE AT TANK T-1502
MAIN OIL TERMINAL,43798,43787,0,311,MOV-1502-01,CLOSE - TANK T-1502 CRUDE INLET LINE
MAIN OIL TERMINAL,43799,43736,1,311,ESD MATRIX PANEL,INDICATION
